id,name,host_id,room_type_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36196038,Room in Artsy Loft in the Upper West Side,73056987,1,200,3,0,,,1,114
30471690,Room in Astoria,74215453,1,100,5,0,,,1,41
32872437,Room in Astoria,145984241,1,100,4,0,,,1,114
28254842,Room in Astoria - 20min to  Manhattan,6944101,1,50,2,5,2019-05-31,0.53,1,0
34243440,Room in Astoria - few steps from subway Ditmars,16072483,1,30,2,5,2019-07-02,2.31,1,11
22102113,Room in Astoria NewYork,88547794,1,55,7,7,2019-06-11,0.49,1,365
19682018,Room in basement apartment in Woodlawn,105375380,3,70,2,2,2018-12-02,0.11,2,0
19141351,Room in Beautiful Beach Bungalow!,133802130,1,40,1,33,2019-05-23,1.33,1,36
36414576,Room in Beautiful Bed-Stuy Apartment,45397566,1,60,1,0,,,1,29
6210050,Room in Beautiful Brownstone,12422467,1,80,1,0,,,1,0
8588621,Room in beautiful Brownstone Apt,25889382,1,60,2,79,2019-05-30,1.75,1,268
9865344,Room in beautiful Ditmas Park,50772718,1,47,4,2,2016-07-02,0.05,1,0
36417926,Room in Beautiful Duplex 4BR 2BA Nostrand av (AC),272504878,1,45,32,0,,,1,85
16767194,Room in beautiful duplex brownstone with garden,18654847,1,74,3,0,,,1,0
25287087,Room in Beautiful Light- & Plant-Filled Apartment,5043049,1,80,1,1,2018-06-17,0.08,1,0
10037800,Room in beautiful plant filled Greenpoint loft,1558222,1,65,3,2,2016-09-18,0.06,3,0
27398972,Room in beautiful well-lit Brooklyn Brownstone,2685910,1,100,2,0,,,1,0
7319582,Room in Bed Stuy - Full Bed,18605510,1,45,1,0,,,1,0
16328372,Room In Bed-Stuy Apartment,68547639,1,100,1,0,,,1,0
27506095,Room in Bedstuy! Exposed brick subways are close,38635971,1,60,1,4,2018-08-15,0.36,1,0
31144445,Room in Bensonhurst,232778333,1,25,5,7,2019-04-13,1.23,2,175
30914075,Room in big and light Prospect Heights apartment,16333280,1,55,2,4,2019-05-12,0.65,1,0
21528920,Room in Big Apartment Available in Flatbush,14700562,1,39,7,0,,,1,0
13122135,Room in BIG art-filled space in prime Brooklyn,9793190,1,80,1,4,2018-02-25,0.24,1,0
5672615,Room in Big Duplex and Backyard!,2423554,1,50,4,15,2019-05-24,0.32,1,324
25255942,Room in brand new shared apt 20 mins to Manhattan,179657707,1,65,2,3,2019-05-27,1.36,2,49
18543045,Room in Bright and Spacious East Village Apartment,7130003,1,169,4,29,2019-06-07,1.14,2,220
34178190,Room in Bright Authentic New York Style Apartment,204806146,1,46,1,7,2019-06-30,3.28,1,143
8590198,Room in Bright Brooklyn Apt.,32792372,1,40,2,18,2017-06-30,0.4,1,0
18006003,Room in Bronx Little Italy,91261577,1,29,4,4,2017-08-27,0.15,1,0
28128620,Room in Brooklyn,4463170,1,37,2,2,2018-09-10,0.19,1,0
24232774,Room in Brooklyn near EVERYTHING!!,41869421,1,90,2,1,2018-09-24,0.1,1,343
17480547,Room in Brooklyn With Central Air and Heat,83351115,1,50,12,0,,,1,0
4790969,Room in Brooklyn 20 min from Manh,2052361,1,50,3,50,2019-06-20,0.92,3,98
21751907,Room in Brooklyn 5 min to N and R train,26498283,1,40,5,3,2019-01-01,0.16,1,0
21497189,Room in Brownstone (Now Available),156175292,1,25,1,4,2018-09-26,0.19,1,34
8015917,Room in Brownstone Apartment,12474780,1,30,1,6,2016-08-01,0.14,1,0
6397963,Room in BushBurg Apt w/ Rooftop,21894410,1,95,1,3,2016-03-28,0.06,1,0
10458099,room in Bushwick,53884572,1,45,5,2,2019-05-27,0.06,1,342
30158357,Room in Bushwick Apartment,50755816,1,37,1,2,2019-02-18,0.34,1,0
12885249,Room in Bushwick Bk available June,65459567,1,26,14,0,,,1,0
4378816,Room in Bushwick Brooklyn NYC LG KITCHEN & YARD,21902316,1,60,2,63,2019-06-17,1.68,2,352
15114715,Room in Bushwick Loft,36893255,1,100,4,12,2018-03-15,0.42,1,0
6387739,Room in Bushwick Brooklyn,33297467,1,39,4,4,2018-12-17,0.13,1,0
30908613,Room in bushwick!,192189607,1,60,4,0,,,2,22
13661280,Room in Carroll Gardens,3977023,1,75,5,0,,,2,0
9049607,Room In Central and Spacious Williamsburg Loft!,14456700,1,60,2,1,2019-05-12,0.52,1,0
35706957,Room in Central Harlem Close to Everything!!,89862690,1,75,1,1,2019-06-21,1,1,65
22233039,Room in Central Harlem for the holidays,12821514,1,34,2,4,2019-06-26,0.21,1,0
22961764,Room in central Manhattan,163905917,1,110,2,13,2018-12-22,0.74,3,23
30745402,Room in central Manhattan,163905917,1,115,4,1,2019-05-12,0.52,3,0
30475015,Room in Charming Brooklyn Apartment,37860219,1,50,2,4,2019-05-07,0.71,2,7
15775049,Room in charming new apartment,16878736,1,55,2,16,2019-01-01,0.52,1,311
36113226,Room in Charming Williamsburg Townhouse,28752285,1,90,2,0,,,1,347
30701853,Room in Charming Plant-filled Brooklyn Apartment,20177190,1,65,1,20,2019-06-30,3.13,1,146
20941420,Room in Chelsea,15487773,1,100,2,4,2017-10-30,0.19,1,0
1421933,Room in Chelsea New York,7654246,1,90,3,5,2016-07-25,0.11,1,0
189181,Room in Chic Modern High Line Luxury- New!,912541,1,255,4,1,2014-04-20,0.02,1,365
11553765,Room in Chic Cozy Chinatown Loft,10558652,1,150,5,37,2019-04-06,0.91,2,0
7216192,Room in classic Harlem brownstone,17464442,1,125,2,3,2016-07-25,0.08,1,0
5652403,Room in Clean/Quiet/Funky Space!,3999695,1,475,3,1,2015-09-26,0.02,1,0
714075,Room in Clinton Hill Brooklyn Loft,3597769,1,75,5,1,2013-08-08,0.01,2,0
8838513,Room in colorful Bushwick SUPER close to subways!,1423123,1,45,1,9,2019-03-06,0.27,1,0
1446009,Room in Colourful Williamsburg Apartment,1481172,1,138,1,0,,,1,29
6391465,Room in Condo,33323743,1,75,1,5,2019-01-01,0.55,1,65
19766312,Room in conveniently located charming apartment,3118776,1,48,5,52,2019-06-24,2.17,1,8
29585526,Room in cool apartment with cool people,132383053,1,55,1,45,2019-06-29,5.31,1,0
912376,Room in cool Bushwick loft!,4103952,1,51,3,4,2019-01-03,0.06,1,188
23608727,Room in Cozy Apartment,15956611,1,53,21,2,2019-05-19,0.46,2,61
36006715,Room in cozy Brooklyn apartment,1639684,1,49,5,0,,,1,4
30045214,room in cozy exposed brick apt with HUGE BALCONY,33235360,1,60,2,14,2019-06-26,1.89,2,14
7479520,Room in cozy Prime-Williamsburg Apt,9942424,1,50,10,0,,,1,0
23353909,Room in crown heights,63801339,1,32,1,8,2018-03-29,0.48,1,0
32893084,Room in Crown Heights Apt,244096292,1,400,1,0,,,1,0
17778781,Room in cute apartment in South Williamsburg,120567010,1,100,5,2,2017-05-25,0.07,1,0
27351442,Room in cute East Village apartment w/ city views,4901731,1,98,2,15,2019-06-30,1.49,1,29
18870281,Room in Ditmas Park Brooklyn,131476188,1,29,3,0,,,1,0
27433046,Room in Ditmas Park Mansion,1548010,1,48,30,3,2018-08-31,0.28,1,0
4868048,Room in Down town Brooklyn Parkslop,15442902,1,60,1,0,,,1,0
9902314,Room in dreamy Greenpoint loft,35407948,1,70,1,2,2017-01-01,0.05,1,0
20914425,Room in duplex  w/sep. bathroom close to J train,878546,1,100,2,8,2019-02-11,0.38,1,0
3043467,Room in Duplex Apartment,10432817,1,70,14,16,2019-07-02,0.61,1,67
2716929,Room In Duplex Apartment Steps to Prospect Park!,13903103,2,125,150,18,2014-10-13,0.29,1,0
2803981,Room in Duplex Apartment!!,11330223,1,80,5,11,2016-05-22,0.18,1,0
11271036,Room in East Harlem,8145820,1,30,1,1,2016-02-24,0.02,1,0
31885791,Room in East Harlem,8754633,1,65,2,8,2019-06-30,2.79,1,8
12795290,Room in East Village,4929873,1,84,3,163,2019-06-23,4.22,1,294
26807942,Room in East Village,10603974,1,56,9,4,2019-05-13,0.65,1,0
263190,Room in East Village with Private Entrance,1020539,1,88,2,69,2019-01-01,0.91,2,0
9110077,Room in East Williamsburg,19885346,1,75,3,6,2016-08-16,0.16,1,0
16740779,Room in East Williamsburg,65061161,1,77,1,2,2017-03-15,0.07,1,0
7347350,Room in East Williamsburg 1 Block from L Train,6284410,1,35,5,1,2016-07-21,0.03,1,0
4645824,Room in front of Prospect Park 1 block to subway,1660261,1,40,6,10,2019-04-15,0.21,1,0
19243465,Room in Full Floor East Village Apt!,134613498,1,120,1,39,2019-06-02,1.65,7,350
36232432,Room in furnished & light-filled BRKLYN apartment,242573197,1,50,3,0,,,1,11
3925426,Room in Gorgeous apartment,2224374,2,270,7,0,,,1,0
10995810,Room in gorgeous Astoria Apartment,57055185,1,33,1,0,,,1,0
15114433,Room In Gorgeous Gut Renovated NY Apartment,39300337,1,85,5,3,2019-01-14,0.17,2,364
12303877,ROOM in Great Location,51522009,1,80,3,0,,,1,0
1292428,Room in Great Loft - Fun/Convenient,4393626,1,119,4,106,2019-06-17,1.47,2,23
16634642,Room in Greenpoint,15225114,1,75,2,0,,,1,0
15338,Room in Greenpoint Loft w/ Roof,32169,1,49,4,138,2019-06-04,1.19,3,320
23926049,Room in Greenpoint w/ private balcony and bathroom,6900478,1,95,1,9,2019-06-04,3.42,2,54
13546425,Room in ground level brownstone with private yard,9501536,1,60,2,2,2016-07-11,0.05,1,0
24448560,Room in Hamilton Heights Apr 20-May 20 (flexible),76409499,1,45,7,1,2018-05-23,0.07,1,0
436824,Room in Harlem,200243,1,58,1,17,2019-04-27,0.31,2,289
10837800,Room in Harlem,43533460,1,36,1,3,2016-06-28,0.08,1,0
27364319,room in Harlem,206217143,1,40,1,7,2019-05-24,0.64,1,0
29391852,Room in heart of Bushwick with private entrance,131305000,1,65,3,16,2019-06-17,1.82,1,74
5927152,Room in heart of East Village,30775529,1,300,2,0,,,1,0
7072245,Room in Heart of East Village!,6474887,1,115,1,0,,,1,0
33898321,Room in heart of NoHo/East Village,8518291,1,61,30,3,2019-06-01,1.76,1,84
32310285,Room in Heart of NYC Art & Nightlife !,9816503,1,75,3,9,2019-06-07,2.73,1,67
1598328,Room in heart of the West Village!,8521063,1,100,2,48,2019-01-02,0.9,1,78
8113156,Room in heart of Williamsburg,23075765,1,60,1,2,2015-11-29,0.04,1,0
27850505,Room in heart of Williamsburg on Bedford Ave.,34988761,1,65,1,0,,,1,0
18563383,Room in Hell's Kitchen Duplex Apartment,50916440,1,67,7,0,,,1,0
21048346,Room in Hell's Kitchen luxury building,4421545,1,110,3,2,2018-02-06,0.09,1,0
18071406,Room in Hells Kitchen for short term stay!,69572951,1,100,4,0,,,1,0
5992438,Room in Historic Fort Greene Apt.,2537749,1,50,1,2,2016-09-23,0.06,1,0
6343619,Room in Historical Crown Heights,33037772,1,55,1,5,2015-08-26,0.1,1,0
29334063,Room in Home with Backyard in Bronx Little Italy,44851966,1,100,1,3,2019-07-03,1.84,1,319
24582124,room in house,102287990,1,100,30,0,,,1,365
21609824,Room in house with WIFI and Netflix,119848398,1,50,2,10,2019-01-15,0.79,2,283
21789289,Room in house with WiFi and Netflix,119848398,1,35,1,14,2019-07-02,0.7,2,1
318021,Room in Huge 1200sf W Harlem Suite,1632149,1,110,3,47,2019-06-30,0.57,1,248
2392814,Room in Huge 3 Bedroom  L.E.S,12223914,1,75,1,0,,,1,0
10904914,Room in Huge Union Sq Rooftop Apt!,56514111,1,70,1,2,2016-03-27,0.05,1,0
4968798,Room in Jackson Heights (Queens),23345098,1,45,7,30,2019-04-14,0.56,1,115
18194415,Room in just-refurbished classic brownstone flat.,125567809,1,75,1,0,,,1,0
10057854,Room in LIC - females only please,51614806,1,35,14,1,2016-01-16,0.02,1,0
6084475,Room in Lic Queens brick townhouse,31534322,1,60,2,83,2019-06-03,1.65,4,81
22562364,Room in LIC/Astoria close to the city & LGA/JFK,30812164,1,38,1,19,2018-10-31,1.73,1,0
27140472,Room In Light Filled Home Walk to Prospect Park,2163625,1,65,2,0,,,2,0
8868762,Room in Loft,7234603,1,50,1,0,,,1,0
10055872,Room in loft apartment above bakery,51605949,1,43,1,0,,,1,0
13129533,Room in loft-like ground Floor apt,3710740,1,60,1,63,2019-06-07,1.74,2,0
1377134,Room in lovely E.Village triplex,7460434,1,120,3,90,2019-06-14,1.25,2,173
9872904,Room in lovely LES apartment,29111960,1,55,7,1,2015-12-12,0.02,1,0
19951265,Room in lovely loft with waterfront view,2971336,1,140,10,5,2018-01-04,0.21,2,0
35224736,Room in Lower East Side -- deck access!,38005727,1,130,1,0,,,1,0
9825939,Room in Luxury Apt Williamsburg,9055412,1,100,1,0,,,1,0
35672353,Room in Luxury Building by Yankee Stadium.,289271,1,65,2,0,,,1,296
4736912,Room in Manhattan (Upper West Side),24454737,1,50,14,1,2015-01-08,0.02,1,0
33499489,Room In Manhattan Close to Everything,251430918,1,89,2,11,2019-07-01,3.51,2,54
2022728,Room in Manhattan! 15min=TimeSquare,7580038,1,39,12,26,2019-04-26,0.42,3,155
3139749,Room in Manhattan=15 min to TimesSq,7580038,1,500,1,3,2014-09-27,0.05,3,363
35262444,Room in Minimalist Apartment,446512,1,66,1,5,2019-07-06,4.69,1,130
24034953,Room in Minimalist Brooklyn Loft (Fort Greene),25096301,1,70,2,9,2019-06-02,0.63,2,3
27230758,Room in modern apartment in hip Williamsburg,31882405,1,130,2,12,2019-07-05,1.07,1,26
15498370,Room in Modern Apartment.,7529823,1,45,2,109,2019-06-18,3.3,1,131
9664497,Room in Modern Brooklyn Apartment,32173907,1,55,3,6,2017-04-14,0.14,1,0
9778855,Room in Modern Bushwick Townhouse,10262649,1,85,4,24,2016-10-13,0.57,2,0
26338609,Room in Modern Bushwick Townhouse,23272375,1,46,7,3,2018-07-15,0.25,1,0
12308695,Room in musicians loft/music venue,33049782,1,45,3,3,2017-08-22,0.08,1,0
1458987,Room in My Apt. Rego Park Queens NY,7645338,1,35,4,76,2019-02-04,1.07,1,5
23992829,Room in Nice Apartment Astoria. Great Area!,20855056,1,35,4,5,2018-04-25,0.32,1,0
7470216,Room in Nolita with great Rooftop,1534857,1,79,12,0,,,2,0
22078678,Room in NY apartment near LGA,126489138,1,100,2,0,,,1,0
7902556,Room in NYC Financial district apt,3041587,1,98,14,121,2019-06-01,2.58,1,204
34418130,Room in NyCs Local Fave Neighborhood,259816232,1,128,1,0,,,2,365
31164968,Room in Perfect Bushwick Location,146169974,1,90,3,2,2019-04-06,0.46,1,0
2209460,Room in perfect Manhattan location,9538322,1,110,1,136,2019-07-01,3.1,1,63
8671786,Room in pre-war space,6639602,1,400,3,0,,,1,0
31993628,Room in prime location! Mins from LIC & Midtown!,137358866,1,44,30,0,,,103,247
4738250,room in prime williamsburg,24461143,1,77,1,0,,,1,0
8294259,Room in Private House(Queen Bed) by Montefiore-NYC,11305944,1,63,4,40,2018-07-16,0.87,5,0
8525477,Room in private Victorian house,22420999,1,55,1,7,2019-05-18,0.15,5,344
6171211,Room in Prospect Heights,32018795,1,32,7,0,,,1,0
35319902,Room in queens,264043510,1,70,1,5,2019-07-07,4.29,6,365
15844840,Room in Queens Close to Train Station!,98697139,1,40,1,43,2019-06-08,1.37,2,59
4641291,Room in queens covenient safe locat,24030482,1,99,1,3,2019-05-19,0.23,1,365
35336938,Room in queens house for rent,264043510,1,90,1,1,2019-06-23,1,6,365
17751140,Room in Queens NY  near LGA,119987770,1,55,1,296,2019-07-01,10.6,2,322
17665943,Room in Queens NY near LGA.,119987770,1,55,1,239,2019-06-29,8.58,2,361
9768765,Room in quiet Brooklyn home,50369736,1,24,18,1,2016-01-29,0.02,1,0
12383041,Room in Renovated BK Brownstone,17001409,1,40,1,5,2016-06-07,0.13,1,0
65556,Room in S3rd/Bedford Williamsburg,320422,1,60,3,0,,,1,0
35684442,ROOM in safe clean apt NEAR SUBWAY,1100494,1,50,30,0,,,3,338
9531437,Room in Seaport (Financial District,4455698,1,100,20,2,2019-05-10,0.25,3,330
10544439,Room in Soho Apartment,54375099,1,75,1,1,2016-03-13,0.02,1,0
2141635,Room in Soho Manhattan,10929586,1,106,1,1,2014-04-23,0.02,1,0
17790958,Room in SOHO! On Broome Street,49651890,1,120,6,47,2019-07-03,2.54,1,40
14963583,Room in South Harlem near Central Park,94219511,1,70,3,3,2019-01-01,0.09,2,0
6466590,Room in spacious apt near the park,7455366,1,38,30,2,2016-08-26,0.05,1,0
3797183,Room in spacious Boerum Hill duplex,2538522,1,110,3,1,2014-08-19,0.02,1,0
1880539,Room in spacious charming loft,9790609,1,85,3,92,2019-06-28,1.57,1,123
9790462,Room in Spacious good vibes home,2949577,1,50,4,2,2016-05-02,0.05,1,0
10100512,Room in spacious house in Brooklyn!,271073,1,30,1,0,,,1,0
26317923,Room in Spacious Modern Apartment,195965905,1,75,6,2,2018-10-10,0.22,1,36
19096160,Room in Spacious Prospect Park South Apartment,10697117,1,45,5,2,2018-06-30,0.08,1,0
7581611,Room in Spacious Williamsburg Loft,18770940,1,50,21,16,2016-10-31,0.34,1,0
19345676,Room in spacious light-filled Brownstone,637733,1,35,3,5,2018-04-20,0.32,1,0
15872277,Room in Stuytown Apartment,37712463,1,100,3,1,2016-11-29,0.03,1,0
7916684,Room in Stylish Hells Kitchen Apt.,41743945,1,160,3,3,2016-03-27,0.06,2,0
3924506,Room in sunny & plant filled apt!,452781,1,75,1,3,2015-10-11,0.05,1,0
6847053,Room in Sunny & Spacious Uptown Apt,35878048,1,82,1,0,,,1,0
9862913,Room in Sunny Apt in Great Area,7532013,1,60,3,1,2016-01-27,0.02,1,0
12145887,Room in sunny art-filled apartment,5075103,1,55,1,1,2016-08-22,0.03,2,0
12106946,Room in sunny art-filled Harlem apt,5075103,1,70,1,16,2016-10-16,0.4,2,0
30088291,Room in Sunny Prime Williamsburg Pad,218511630,1,75,2,11,2019-05-20,1.9,3,0
34478311,room in sunny charming vintage style apartment,3250169,1,95,3,3,2019-06-02,1.76,1,66
18734568,Room in sunny relaxing apartment in Ft. George,130307692,1,44,2,7,2017-07-23,0.27,1,0
17542694,Room in sweet 2BR in Brooklyn,41191579,1,45,1,4,2018-12-17,0.44,3,0
33485823,Room in te heart of manhattan - prime location!,95892016,1,80,1,4,2019-06-15,1.26,5,318
20153395,Room in the best location in the Lower East Side,52127857,1,120,2,1,2018-02-23,0.06,2,0
21965948,Room in the heart of Bushwick,50577859,1,75,2,3,2019-04-09,0.48,1,0
21963575,ROOM IN THE HEART OF CROWN HEIGHTS,160343135,1,30,3,2,2018-01-01,0.11,1,0
16465690,Room in the heart of East Village,52243881,1,90,1,8,2018-01-02,0.26,2,0
30066243,Room in the heart of Harlem,225942423,1,68,1,33,2019-07-01,4.25,1,19
29416986,Room in the heart of New York City,32896046,1,115,3,2,2018-11-25,0.25,1,0
7696843,Room in the heart of Williamsburg,40425528,1,60,3,1,2015-10-21,0.02,1,0
9132614,Room in the heart of Williamsburg,9870919,1,75,4,2,2017-07-07,0.04,1,0
10473052,Room in the heart of Williamsburg,41832478,1,70,1,0,,,1,0
11102591,Room in the heart of Williamsburg,4110759,1,60,7,0,,,1,0
12698900,Room in the HEART of Williamsburg,8314626,1,89,1,148,2019-06-22,3.81,1,303
14166695,Room in the heart of Williamsburg,12461120,1,85,2,3,2016-09-06,0.09,1,0
16947113,Room in the Heart of Williamsburg,102367813,1,99,2,7,2017-10-23,0.24,1,0
23629119,Room in the heart of Williamsburg Brooklyn,32130349,1,50,1,0,,,1,0
7397699,Room in the heart of Williamsburg!,38759330,1,35,1,3,2015-09-13,0.06,1,0
16361014,Room in The Heights!,17171419,1,39,4,0,,,2,0
30904197,Room in the Lower East Side,230941034,1,85,2,14,2019-06-18,2.27,1,357
23308563,Room in the Safest Neighborhood of Staten Island!,106897471,1,60,3,90,2019-05-26,5.49,1,0
14965582,Room in two bedroom apartment,94243268,1,64,1,0,,,1,83
814327,room in uper east side manhattan,4279005,1,81,10,64,2019-05-04,0.93,1,311
35287808,Room in Upper East - Central Park,222077787,1,85,1,0,,,2,7
3553679,Room in Upper East Side,2879920,1,69,60,9,2016-04-04,0.16,2,90
27290648,Room in Upper East Side,180212824,1,99,1,18,2019-01-09,1.66,5,0
27407852,Room in Upper East Side-Central Park,180212824,1,99,1,18,2019-02-10,1.59,5,0
18338709,Room in Upper East Side!,15303279,1,100,1,1,2017-05-07,0.04,1,0
19221072,Room in Upper West Artsy Loft,63236560,1,110,7,3,2019-06-03,0.13,1,321
20331502,Room in Upper West Side Apartment - close to park,51752582,1,55,3,4,2017-12-19,0.17,1,0
7542840,Room in Upper West Side Manhattan,31799541,1,75,1,12,2017-02-19,0.27,1,0
25349077,Room in uptonw manhattan,191422870,1,50,7,0,,,1,0
14066702,Room in Uptown Manhattan,84463909,1,70,3,15,2017-05-02,0.43,1,95
33254187,Room in Washingtom Heights (Manhattan),83114146,1,60,2,8,2019-06-30,2.53,1,26
31619454,Room In West Brooklyn,232778333,1,29,15,2,2019-06-01,1.2,2,244
30036315,Room in Williamburg BK,120939023,1,99,2,9,2019-06-17,1.16,2,46
5726139,Room in Williamsburg,14001033,1,65,5,0,,,1,0
19677284,Room in Williamsburg,63336737,1,50,4,3,2018-08-13,0.12,1,0
13699396,Room in Williamsburg close to L/G/M/J/Z trains,4283766,1,66,7,0,,,1,0
7698619,Room in Williamsburg Duplex,35997506,1,85,1,0,,,1,0
9793213,Room in Williamsburg Flatshare,7036796,1,60,5,0,,,1,0
9994765,Room In Williamsburg LOFT,35082637,1,105,5,7,2019-06-20,0.16,2,212
646458,Room in Williamsburg Loft - Long Stays,415660,1,73,6,6,2019-05-13,0.07,2,310
6832599,Room in Williamsburg opposite park,26185036,1,65,1,0,,,1,0
9490600,Room in Williamsburg penthouse,26415140,1,50,5,0,,,1,0
32260853,Room in Williamsburg w/ private full bathroom,80354349,1,75,2,2,2019-05-06,0.85,1,188
33366167,Room in Wonderful and Secure Private House,43330303,1,35,5,3,2019-07-02,1.2,2,62
8192532,Room in Woodside,13871584,1,132,1,0,,,1,0
30247719,Room into heart of Brooklyn close  Prospect Park D,227134858,1,70,1,12,2019-06-30,1.86,5,119
29688903,Room J near Columbia,223431101,1,80,1,28,2019-06-22,3.53,3,8
21688734,Room located in the heart of Williamsburg,3282906,1,80,1,5,2019-01-08,0.25,1,17
29760721,Room M near Columbia,223431101,1,75,1,37,2019-06-19,4.72,3,10
9145202,Room near JFK Queen Bed,47621202,1,47,1,629,2019-07-05,14.58,2,333
10101135,Room Near JFK Twin Beds,47621202,1,47,1,576,2019-06-27,13.4,2,173
